stop_id,stop_code,stop_descr,stop_desr_matrix,stop_street,stoptyp_code,dimos,perioxi,stop_url
060524,60524,ΠΛ. ΑΜΕΡΙΚΗΣ,PL. AMERIKHS,ΠΑΤΗΣΙΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60524
060525,60525,ΚΕΦΑΛΛΗΝΙΑΣ,KEFALLHNIAS,ΠΑΤΗΣΙΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60525
060526,60526,ΑΓΓΕΛΟΠΟΥΛΟΥ,AGGELOPOYLOY,ΠΑΤΗΣΙΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60526
060527,60527,ΟΤΕ,OTE ,ΠΑΤΗΣΙΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60527
060528,60528,ΠΟΛΥΤΕΧΝΕΙΟ,POLYTEXNEIO,ΠΑΤΗΣΙΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60528
060529,60529,ΑΝΝΑ & ΜΑΡΙΑ ΚΑΛΟΥΤΑ,ANNA & MARIA KALOYTA,ΠΑΤΗΣΙΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60529
060530,60530,ΕΥΕΛΠΙΔΩΝ,EYELPIDON,ΕΥΕΛΠΙΔΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60530
060531,60531,ΥΔΡΑΣ,YDRAS,ΥΔΡΑΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60531
060532,60532,ΧΑΛΚΟΚΟΝΔΥΛΗ,XALKOKONDYLH,ΧΑΛΚΟΚΟΝΔΥΛΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60532
060533,60533,ΑΚΑΔΗΜΙΑ(ΜΟΝΟ ΑΠΟΒΙΒΑΣΗ),AKADHMIA (APOBIBASH),ΡΗΓΑ ΦΕΡΑΙΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60533
060534,60534,ΠΑΛ. ΤΕΡΜΑ,PAL. TERMA,ΒΕΛΒΕΝΔΟΥΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60534
060539,60539,ΓΥΜΝΑΣΙΟ,GYMNASIO,ΒΕΛΒΕΝΔΟΥΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60539
060540,60540,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΚΑΥΚΑΣΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60540
060541,60541,ΓΥΜΝΑΣΙΟ,GYMNASIO,ΒΕΛΒΕΝΔΟΥΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60541
060542,60542,ΠΑΛ. ΤΕΡΜΑ,PAL. TERMA,ΚΕΡΚΥΡΑΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60542
060543,60543,ΦΙΛΟΤΙΜΟΥ,FILOTIMOY,ΚΕΡΚΥΡΑΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60543
060544,60544,ΣΚΥΡΟΥ,SKYROY,ΚΕΡΚΥΡΑΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60544
060545,60545,ΖΑΚΥΝΘΟΥ,ZAKYNTHOY,ΚΕΡΚΥΡΑΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60545
060546,60546,ΛΕΥΚΑΔΟΣ,LEYKADOS,ΛΕΥΚΑΔΟΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60546
060547,60547,ΣΧΟΛΗ ΕΥΕΛΠΙΔΩΝ,SXOLH EYELPIDON,ΜΟΥΣΤΟΞΥΔΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60547
060550,60550,ΠΑΝΕΛΛΗΝΙΟΣ,PANELLHNIOS,ΜΑΥΡΟΜΜΑΤΑΙΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60550
060551,60551,ΕΠΤΑΝΗΣΟΥ,EPTANHSOY,ΚΥΨΕΛΗΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60551
060552,60552,ΙΘΑΚΗΣ,ITHAKHS,ΚΥΨΕΛΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60552
060553,60553,ΖΑΚΥΝΘΟΥ,ZAKYNTHOY,ΚΥΨΕΛΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60553
060554,60554,ΣΚΥΡΟΥ,SKYROY,ΚΥΨΕΛΗΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60554
060555,60555,ΠΛ  ΚΥΨΕΛΗΣ (ΤΕΡΜΑ 036),PL. KYPSELHS (TERMA 036),ΠΛ.ΚΥΨΕΛΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60555
060556,60556,ΦΙΛΟΤΙΜΟΥ,FILOTIMOY,ΦΙΛΟΤΙΜΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60556
060557,60557,ΝΕΑ  ΚΥΨΕΛΗ,NΕΑ  KYPSELH,ΛΑΖΑΡΑΔΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60557
060558,60558,ΚΟΛΟΣΣΑΙΟΝ,KOLOSSAION,ΒΕΛΒΕΝΔΟΥΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60558
060560,60560,ΣΚΥΡΟΥ,SKYROY,ΚΥΨΕΛΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60560
060561,60561,ΖΑΚΥΝΘΟΥ,ZAKYNTHOY,ΚΥΨΕΛΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60561
060562,60562,ΙΘΑΚΗΣ,ITHAKHS,ΚΥΨΕΛΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60562
060563,60563,ΕΠΤΑΝΗΣΟΥ,EPTANHSOY,ΚΥΨΕΛΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60563
060565,60565,ΟΤΕ ΠΕΔΙΟΥ ΑΡΕΩΣ,OTE PEDIOY AREOS,ΠΑΤΗΣΙΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60565
060572,60572,ΒΟΥΡΗ,BOYRH,ΕΥΣΤΑΘ.ΛΑΜΨΑ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60572
060573,60573,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΤΖΩΡΤΖ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60573
060580,60580,ΑΦΕΤΗΡΙΑ - ΑΚΑΔΗΜΙΑ,AFETHRIA - AKADHMIA,ΑΚΑΔΗΜΙΑΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60580
060587,60587,ΣΥΝΤΑΓΜΑ,SYNTAGMA,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60587
060588,60588,ΚΗΠΟΣ,KHPOS,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60588
060589,60589,ΒΥΖΑΝΤΙΝΟ ΜΟΥΣΕΙΟ - ΡΗΓΙΛΛΗΣ,BYZANTINO MOYSEIO - RHGILLHS,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60589
060590,60590,ΝΟΣΟΚΟΜΕΙΟ ΕΥΑΓΓΕΛΙΣΜΟΣ,NOSOKOMEIO EYAGGELISMOS,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60590
060591,60591,ΙΛΙΣΙΑ,ILISIA,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60591
060593,60593,ΙΠΠΟΚΡΑΤΕΙΟ,IPPOKRATEIO,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60593
060594,60594,ΑΘΗΝΑΙΟΝ,ATHINAION,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60594
060596,60596,ΑΜΠΕΛΟΚΗΠΟΙ,AMPELOKHPOI,ΦΕΙΔΙΠΠΙΔΟΥ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60596
060598,60598,ΑΜΠΕΛΟΚΗΠΟΙ,AMPELOKHPOI,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60598
060601,60601,ΖΕΡΒΑ,ZERBA,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60601
060602,60602,ΑΓ. ΤΡΙΑΔΑ,AG. TRIADA,ΣΟΦ.ΣΛΗΜΑΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60602
060603,60603,ΕΡΥΘΡΟΣ ΣΤΑΥΡΟΣ,ERYTHROS STAYROS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60603
060604,60604,ΓΗΡΟΚΟΜΕΙΟ,GHROKOMEIO,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60604
060605,60605,ΚΑΤΕΧΑΚΗ,KATEXAKH,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60605
060607,60607,ΓΗΡΟΚΟΜΕΙΟ,GHROKOMEIO,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60607
060608,60608,ΕΡΥΘΡΟΣ ΣΤΑΥΡΟΣ,ERYTHROS STAYROS,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60608
060610,60610,ΖΕΡΒΑ,ZERBA,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60610
060611,60611,ΑΜΠΕΛΟΚΗΠΟΙ,AMPELOKHPOI,ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60611
060613,60613,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΠΑΝΟΡΜΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60613
060614,60614,ΝΟΣΟΚΟΜΕΙΟ ΑΓ. ΣΑΒΒΑΣ,NOSOKOMEIO AG. SABBAS,ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60614
060615,60615,ΣΤ. ΠΑΝΟΡΜΟΥ,ST. PANORMOY,ΛΑΡΙΣΗΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60615
060616,60616,ΙΚΑ,IKA,ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60616
060617,60617,ΙΠΠΟΚΡΑΤΟΥΣ,IPPOKRATOYS,ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60617
060618,60618,ΠΑΝΑΘΗΝΑΙΑ,PANATHINAIA,ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60618
060619,60619,ΣΟΝΙΑ,SONIA,ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60619
060620,60620,ΠΕΔΙΟΝ ΑΡΕΩΣ,PEDION AREOS,ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60620
060621,60621,ΙΟΥΛΙΑΝΟΥ,IOYLIANOY,ΙΟΥΛΙΑΝΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60621
060622,60622,ΑΧΑΡΝΩΝ,AXARNON,ΙΟΥΛΙΑΝΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60622
060623,60623,ΛΙΟΣΙΩΝ,LIOSION,ΙΟΥΛΙΑΝΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60623
060624,60624,Γ.Υ.Σ,G.Y.S.,ΕΥΕΛΠΙΔΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60624
060625,60625,ΔΙΚΑΣΤΗΡΙΑ,DIKASTHRIA,ΕΥΕΛΠΙΔΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60625
060626,60626,ΜΠΑΛΑ,MPALA,ΕΥΕΛΠΙΔΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60626
060627,60627,ΚΡΥΣΤΑΛ,KRYSTAL,ΠΡΙΓΚΙΠΟΝΝΗΣΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60627
060628,60628,ΠΑΛΑΙΟ ΤΕΡΜΑ,PALAIO TERMA,ΚΩΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60628
060629,60629,1η ΕΛ. ΒΕΝΙΖΕΛΟΥ,1st EL. BENIZELOY,ΚΩΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60629
060630,60630,2η ΕΛ. ΒΕΝΙΖΕΛΟΥ,2nd EL. BENIZELOY,ΚΩΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60630
060631,60631,3η ΕΛ. ΒΕΝΙΖΕΛΟΥ,3rd EL. BENIZELOY,ΒΡΙΛΗΣΣΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60631
060632,60632,4η ΕΛ. ΒΕΝΙΖΕΛΟΥ,4th EL. BENIZELOY,ΒΡΙΛΗΣΣΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60632
060633,60633,5η ΕΛ. ΒΕΝΙΖΕΛΟΥ,5th EL. BENIZELOY,ΜΗΤΡΟΠΕΤΡΟΒΑ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60633
060634,60634,ΕΛ. ΒΕΝΙΖΕΛΟΥ,EL. BENIZELOY,ΜΗΤΡΟΠΕΤΡΟΒΑ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60634
060635,60635,5η ΕΛ. ΒΕΝΙΖΕΛΟΥ,5th EL. BENIZELOY,ΜΗΤΡΟΠΕΤΡΟΒΑ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60635
060636,60636,4η ΕΛ. ΒΕΝΙΖΕΛΟΥ,4th EL. BENIZELOY,ΒΡΙΛΗΣΣΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60636
060637,60637,3η ΕΛ. ΒΕΝΙΖΕΛΟΥ,3rd EL. BENIZELOY,ΒΡΙΛΗΣΣΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60637
060638,60638,2η ΕΛ. ΒΕΝΙΖΕΛΟΥ,2nd EL. BENIZELOY,ΚΩΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60638
060639,60639,1η ΕΛ. ΒΕΝΙΖΕΛΟΥ,1st EL. BENIZELOY,ΚΩΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60639
060640,60640,ΠΑΛΑΙΟ ΤΕΡΜΑ,PALAIO TERMA,ΚΩΝ.ΤΣΑΛΔΑΡΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60640
060641,60641,ΚΡΥΣΤΑΛ,KRYSTAL,ΠΡΙΓΚΙΠΟΝΝΗΣΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60641
060642,60642,ΔΙΚΑΣΤΗΡΙΑ,DIKASTIRIA,ΕΥΕΛΠΙΔΩΝ,ΕΞΥΠΝΗ ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60642
060643,60643,Γ.Υ.Σ.,G.Y.S.,ΕΥΕΛΠΙΔΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60643
060644,60644,ΑΓΓΕΛΟΠΟΥΛΟΥ,AGGELOPOYLOY,ΕΥΕΛΠΙΔΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60644
060647,60647,3η ΨΥΧΙΚΟΥ,3rd PSYXIKOY,ΤΡΙΦΥΛΛΙΑΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60647
060648,60648,4η ΨΥΧΙΚΟΥ,4th PSYXIKOY,ΠΛ.ΑΝΑΠΗΡΩΝ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60648
060649,60649,5η ΨΥΧΙΚΟΥ,5th PSYXIKOY,ΦΛΩΡΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60649
060650,60650,ΕΦΕΤΕΙΟ,EFETEIO,ΣΩΚΡΑΤΟΥΣ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60650
060651,60651,7η ΨΥΧΙΚΟΥ,7th PSYXIKOY,MOYNTZOYΡΑΚΗ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60651
060652,60652,7η ΨΥΧΙΚΟΥ,7th PSYXIKOY,ΠΕΡΡΙΚΟΥ,ΣΤΑΣΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,http://telematics.oasa.gr/#stationInfo_60652
